keyword,title,sale_price($),anchor_price($),ratings(5),reviews,orders,scrape_datetime,url
shirts,"Hanes Men's T-Shirt, Beefy-T Heavyweight Cotton Crewneck Tee, 1 or 2 Pack, Available in Tall Sizes",7.28,7.28,4.5,62533.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/Hanes-Short-Sleeve-Beefy-T-Shirt-XXX-Large/dp/B00NOY3JSE/ref=sr_1_11
shirts,Trendy Queen Womens Long Sleeve Shirts Crop Tops Basic Tight Slim Fit Y2K T Shirts Winter Clothes 2024,14.99,14.99,4.2,845.0,4000+,2024-11-07 13:27:53,https://www.amazon.com/Trendy-Queen-Thermal-Underscrubs-Athletic/dp/B0CM8MM85L/ref=sr_1_12
shirts,Dickies Men's Heavyweight Crew Neck Short Sleeve Tee,16.99,16.99,4.5,41278.0,100+,2024-11-07 13:27:53,https://www.amazon.com/Dickies-Heavyweight-Sleeve-Big-tall-2X-Large/dp/B00B6EDB64/ref=sr_1_13
shirts,INTO THE AM Mens T Shirt - Short Sleeve Crew Neck Soft Fitted Tees S - 4XL Fresh Classic Tshirts,24.95,24.95,4.3,10157.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/INTO-AM-Mens-Fitted-Essential/dp/B08XTWF6DH/ref=sr_1_14
shirts,"Fruit of the Loom Men's Eversoft Cotton Short Sleeve Pocket T-Shirts, Breathable & Tag Free",19.98,19.98,4.5,67346.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/Fruit-Loom-T-shirt-Multipack-Underwear/dp/B08F2NB5PH/ref=sr_1_15
shirts,Wrangler Authentics Men's Long Sleeve Classic Woven Shirt,23.99,23.99,4.5,9650.0,300+,2024-11-07 13:27:53,https://www.amazon.com/Wrangler-Authentics-Sleeve-Classic-Woven/dp/B0C7YL4TRS/ref=sr_1_16
shirts,AUTOMET Womens Long Sleeve Shirts Pleated Crew Neck Casual Fall Fashion Tops Loose Fit Lightweight Girls Outfits Clothes,17.99,17.99,4.3,267.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/AUTOMET-Pleated-Fashion-Lightweight-Outfits/dp/B0D5H8XFFD/ref=sr_1_17
shirts,"Champion Men's T-Shirt, Classic Graphic T-Shirt, Soft and Comfortable T-Shirts for Men, Script Logo (Reg. or Big & Tall)",14.55,14.55,4.6,63364.0,600+,2024-11-07 13:27:53,https://www.amazon.com/Champion-Classic-Jersey-Script-T-Shirt/dp/B07DJBKRZ1/ref=sr_1_18
shirts,"Hanes EcoSmart Fleece, Cotton-Blend Pullover, Crewneck Sweatshirt for Men (1 Or 2 Pack)",12.6,12.6,4.6,176139.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/Hanes-EcoSmart-Cotton-Blend-Pullover-Sweatshirt/dp/B0C3WQR4LY/ref=sr_1_19
shirts,Trendy Queen Women's Long Sleeve Shirts Slim Fit Stretchy Color Block Slightly Cropped Tops,14.99,14.99,4.3,61.0,500+,2024-11-07 13:27:53,https://www.amazon.com/Trendy-Queen-Fashion-Outfits-T-Shirts/dp/B0DCYS12SL/ref=sr_1_20
shirts,"Gildan Unisex Adult Ultra Cotton T-Shirt, Style G2000, Multipack",9.32,9.32,4.5,99200.0,3000+,2024-11-07 13:27:53,https://www.amazon.com/Gildan-G2000-Cotton-T-Shirt-2-Pack/dp/B075ZZ7XKD/ref=sr_1_21
shirts,Van Heusen Men's Dress Shirt Fitted Poplin Solid,21.13,21.13,4.4,22643.0,200+,2024-11-07 13:27:53,https://www.amazon.com/Van-Heusen-Poplin-Fitted-Collar/dp/B00BM48EWO/ref=sr_1_22
shirts,"Russell Athletic Men's Dri-Power Cotton Blend Short Sleeve Tees, Moisture Wicking, Odor Protection, UPF 30+, Sizes S-4x",7.37,7.37,4.5,36613.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/Russell-Athletic-Essential-Short-Sleeve/dp/B071HG8GSV/ref=sr_1_23
shirts,Amazon Essentials Men's Regular-Fit Cotton Pique Polo Shirt (Available in Big & Tall),13.5,13.5,4.3,49640.0,300+,2024-11-07 13:27:53,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Cotton-Pique/dp/B07N4P68CJ/ref=sr_1_24
shirts,"HUK Men's Tide Point Solid Long Sleeve Shirt, Button",24.0,24.0,5.0,11.0,200+,2024-11-07 13:27:53,https://www.amazon.com/HUK-Standard-Sleeve-Sargasso-X-Large/dp/B0B831VDBP/ref=sr_1_25
shirts,"Hanes Men's Cotton Tank Undershirts Pack, Moisture-Wicking Ribbed Tanks, Lightweight Cotton Tank Undershirts, 6-Pack",21.34,21.34,4.5,61156.0,2000+,2024-11-07 13:27:53,https://www.amazon.com/Hanes-Cotton-Undershirts-Moisture-Wicking-lightweight/dp/B086KX1X19/ref=sr_1_26
shirts,AUTOMET Womens Long Sleeve Round Neck Shirts Basic Tee Fall Tops Outfits Clothes 2024,9.99,9.99,4.3,5777.0,3000+,2024-11-07 13:27:53,https://www.amazon.com/AUTOMET-Sleeve-Crewneck-Fashion-Underscrub/dp/B09DYC6VKX/ref=sr_1_27
shirts,"Fruit of the Loom Men's Eversoft Cotton Long Sleeve T Shirts, Breathable & Moisture Wicking with Odor Control",24.71,24.71,4.6,1512.0,1000+,2024-11-07 13:27:53,https://www.amazon.com/Fruit-Loom-Eversoft-Breathable-Sleeve-Black/dp/B0C94X36WH/ref=sr_1_28
shirts,Blooming Jelly Womens White Blouse V Neck Ruffle Sleeve Flowy Shirts Dressy Casual Cute Summer Tops,24.99,24.99,4.4,6999.0,200+,2024-11-07 13:27:53,https://www.amazon.com/Blooming-Jelly-Womens-Blouse-Ruffle/dp/B09MJF72CL/ref=sr_1_29
shirts,COOFANDY Men's Casual Button Down Shirts Short Sleeve Linen Shirts Summer Beach Dress Shirt,29.99,29.99,4.2,15668.0,100+,2024-11-07 13:27:54,https://www.amazon.com/COOFANDY-Chambray-Oxford-Shirts-Business/dp/B083P3QPH6/ref=sr_1_30
shirts,The Children's Place Boys' Long Sleeve Thermal Henley Shirt,10.0,10.0,4.7,588.0,900+,2024-11-07 13:27:54,https://www.amazon.com/Childrens-Place-Sleeve-Thermal-Henley/dp/B0C24PGT1F/ref=sr_1_31
shirts,COOFANDY Men's Cotton Henley Shirt Long Sleeve Hippie Casual Beach T Shirts,29.99,29.99,4.2,28841.0,200+,2024-11-07 13:27:54,https://www.amazon.com/COOFANDY-Cotton-Henley-XX-Large-01-White-002/dp/B08NSS8W59/ref=sr_1_32
shirts,Under Armour Men's Tech 2.0 Short-Sleeve T-Shirt,17.63,17.63,4.5,92893.0,400+,2024-11-07 13:27:54,https://www.amazon.com/Under-Armour-Sleeve-T-Shirt-Graphite/dp/B0785FWNL6/ref=sr_1_33
shirts,Red Kap Men's Industrial Long Sleeve Work Shirt,19.0,19.0,4.3,9058.0,200+,2024-11-07 13:27:54,https://www.amazon.com/Red-Kap-Industrial-Regular-Sleeve/dp/B004HSX4JA/ref=sr_1_34
shirts,Dokotoo Women's 2024 Fashion Tops 3/4 Sleeve T-Shirts Cute Crewneck Basic Business Tees Blouses,19.99,19.99,4.2,1650.0,200+,2024-11-07 13:27:54,https://www.amazon.com/Dokotoo-Fashion-Blouses-Business-T-Shirts/dp/B0CP3MDQQ1/ref=sr_1_35
shirts,Dokotoo Women's Tops Dressy Casual V Neck Long Sleeve Buttons Hollow Out Lace Embroidered Blouses Shirts,21.98,21.98,4.1,179.0,300+,2024-11-07 13:27:54,https://www.amazon.com/Dokotoo-Buttons-Embroidered-Blouses-Business/dp/B0D2QDT382/ref=sr_1_36
shirts,Wrangler Men's Sport Western Two Pocket Long Sleeve Snap Button Down Shirts,16.53,16.53,4.7,2792.0,500+,2024-11-07 13:27:54,https://www.amazon.com/Wrangler-Sport-Western-Pocket-Sleeve/dp/B007SWRBVO/ref=sr_1_37
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Casual Poplin Shirt,23.7,23.7,4.4,32072.0,300+,2024-11-07 13:27:54,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-XX-Large/dp/B07758361X/ref=sr_1_38
shirts,COOFANDY Men's Button Down Shirts Short Sleeve Casual Shirts Summer Beach Shirts Vacation Wedding Shirts with Pocket,29.99,29.99,4.3,590.0,200+,2024-11-07 13:27:54,https://www.amazon.com/COOFANDY-Button-Sleeve-Casual-Wrinkle/dp/B0CQLRTRVM/ref=sr_1_39
shirts,AUTOMET Womens Long Sleeve Shirts Lace Tops Business Casual Fall Fashion Outfits Clothes 2024 Knitted Y2k Blouses,17.99,17.99,4.4,537.0,1000+,2024-11-07 13:27:54,https://www.amazon.com/AUTOMET-Business-Fashion-Outfits-Clothes/dp/B0D4ZDZL1P/ref=sr_1_40
shirts,Real Essentials 5 Pack Men’s Active Quick Dry Mesh Crew Neck T Shirts | Athletic Short Sleeve Tee (Available in Big & Tall),39.99,39.99,4.2,5129.0,,2024-11-07 13:27:54,https://www.amazon.com/Pack-Essentials-Training-Breathable-Athletic/dp/B0BYGP2JDF/ref=sr_1_41
shirts,"Russell Athletic Men's Dri-Power Long Sleeve Tees, Moisture Wicking, Odor Protection, UPF 30+",7.32,7.32,4.5,15515.0,900+,2024-11-07 13:27:54,https://www.amazon.com/Russell-Athletic-Essential-Sleeve-Heather/dp/B072J9NZRM/ref=sr_1_42
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Waffle Henley Shirt,19.0,19.0,4.6,2824.0,400+,2024-11-07 13:27:54,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-Waffle/dp/B0943ZT87W/ref=sr_1_43
shirts,Van Heusen Men's Pinpoint Regular Fit Solid Button Down Collar Dress Shirt,22.01,22.01,4.5,2774.0,100+,2024-11-07 13:27:54,https://www.amazon.com/Van-Heusen-Pinpoint-Regular-Button/dp/B009AYMEMY/ref=sr_1_44
shirts,COOFANDY Men's Cuban Guayabera Shirt Short Sleeve Button Down Shirts Casual Summer Beach Linen Shirts,29.99,29.99,4.4,1599.0,100+,2024-11-07 13:27:54,https://www.amazon.com/COOFANDY-Casual-Button-Shirts-Guayabera/dp/B0CJTYKRCZ/ref=sr_1_45
shirts,"Jerzees Men's Short Sleeve Polo Shirts, SpotShield Stain Resistant, Sizes S-5x",9.79,9.79,4.4,32054.0,500+,2024-11-07 13:27:54,https://www.amazon.com/Jerzees-Shield-Short-Sleeve-Sport/dp/B075LT1NLR/ref=sr_1_46
shirts,"Hanes Men's T-Shirts, Men's BeefyT Henley Shirts, Men's Cotton Long Sleeve Shirts",8.93,8.93,4.5,84589.0,400+,2024-11-07 13:27:54,https://www.amazon.com/Hanes-Three-button-Pebblestone-Crossdye-XX-Large/dp/B01B4D1D3E/ref=sr_1_47
shirts,"Champion Men's Classic T-Shirt, Everyday Tee For Men, Comfortable Soft Men's T-Shirt (Reg. Or Big & Tall)",15.7,15.7,4.5,34660.0,400+,2024-11-07 13:27:54,https://www.amazon.com/Champion-Classic-T-Shirt-Mens-3X-Large/dp/B0BPDZ61XX/ref=sr_1_48
shirts,AUTOMET Womens Long Sleeve Shirts Loose Fitted Crewneck Basic Tops Casual Outfits Fall Clothes 2024,17.99,17.99,4.1,110.0,500+,2024-11-07 13:27:58,https://www.amazon.com/AUTOMET-Womens-Crewneck-Outfits-Clothes/dp/B0D9NV177Y/ref=sr_1_49
shirts,AUTOMET Shirts for Women Summer Spring Tops Short Sleeve Oversized T Shirts Fashion Basic Casual Tee Clothes 2024 Trendy,9.99,9.99,4.4,2064.0,700+,2024-11-07 13:27:58,https://www.amazon.com/AUTOMET-Womens-Sleeve-Crewneck-Underscrub/dp/B09SNTBDKQ/ref=sr_1_50
shirts,Trendy Queen Womens Fashion Workout T Shirts Athletic Plus Size Tops Summer Trendy Clothes 2024 Short Sleeve Spring Tee,14.99,14.99,4.2,1713.0,400+,2024-11-07 13:27:58,https://www.amazon.com/Trendy-Queen-Oversized-Crewneck-DarkPink/dp/B0BPYDHG56/ref=sr_1_51
shirts,Legendary Whitetails Men's Non-Typical Long Sleeve T-Shirt,26.99,26.99,4.6,8005.0,200+,2024-11-07 13:27:58,https://www.amazon.com/Legendary-Whitetails-Non-Typical-Sleeve-Black/dp/B00EUHCZCA/ref=sr_1_52
shirts,"Gildan Women's Softstyle Cotton T-Shirt, Style G64000L, Multipack",12.12,12.12,3.9,21548.0,700+,2024-11-07 13:27:58,https://www.amazon.com/Gildan-Womens-Fitted-Cotton-T-Shirt/dp/B07MMSHCQ7/ref=sr_1_53
shirts,Trendy Queen Long Sleeve Shirts for Women 2024 Fall Fashion V Neck Basics Crop Tops Layering Slim Fitted Y2K Tops,14.99,14.99,4.1,219.0,1000+,2024-11-07 13:27:58,https://www.amazon.com/Trendy-Queen-Sleeve-Fashion-Layering/dp/B0D4YPGH85/ref=sr_1_54
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Pocket Oxford Shirt,20.9,20.9,4.3,14386.0,200+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-XX-Large/dp/B07F25C5S7/ref=sr_1_55
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Waffle Shirt,19.0,19.0,4.6,2917.0,200+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07QGKXX4J/ref=sr_1_56
shirts,ANRABESS Long Sleeve Shirts for Women V Neck Casual Fall Tops Loose Fit Lightweight Sweaters Tunic Fashion 2024 Clothes,16.99,16.99,4.1,289.0,200+,2024-11-07 13:27:59,https://www.amazon.com/ANRABESS-Outfits-Lightweight-Sweaters-Pullover/dp/B0D9NNHDZH/ref=sr_1_57
shirts,COOFANDY Mens Button Down Short Sleeve Shirt Casual Shirts Summer Beach Textured Shirts with Pocket,25.99,25.99,4.3,329.0,100+,2024-11-07 13:27:59,https://www.amazon.com/COOFANDY-Button-Fashion-Casual-Resort/dp/B0CWH3G4KM/ref=sr_1_58
shirts,COOFANDY Men's Knit Shirts Short Sleeve Button Down Polo Shirt Fashion Casual Summer Beach Shirts,31.99,31.99,4.4,684.0,100+,2024-11-07 13:27:59,https://www.amazon.com/COOFANDY-Shirts-Sleeve-Fashion-Apricot/dp/B0CL6TQPCP/ref=sr_1_59
shirts,Verdusa Men's Tie Dye Short Sleeve Round Neck Graphic Tee Tops,9.99,9.99,4.3,282.0,500+,2024-11-07 13:27:59,https://www.amazon.com/Verdusa-Short-Sleeve-Round-Purple/dp/B0BVQVMMF5/ref=sr_1_60
shirts,COOFANDY Men's Cuban Guayabera Shirt Short Sleeve Button Down Shirts Casual Summer Beach Shirts,28.99,28.99,4.3,371.0,,2024-11-07 13:27:59,https://www.amazon.com/COOFANDY-Sleeve-Regular-Tropical-Wedding/dp/B0CN6BZRTJ/ref=sr_1_61
shirts,"Hanes Men's Cool Dri Polo Shirt, Quick-Drying Performance Polo For Men, 40+ Upf Protection",14.05,14.05,4.4,17315.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Hanes-Sport-Mens-Performance-Large/dp/B010C7LYLO/ref=sr_1_62
shirts,Nautica Men's Solid Crew Neck Short-Sleeve Pocket T-Shirt,17.99,17.99,4.6,13578.0,50+,2024-11-07 13:27:59,https://www.amazon.com/Nautica-Solid-Pocket-T-Shirt-Black/dp/B075LPZZVG/ref=sr_1_63
shirts,COOFANDY Men's Long Sleeve Casual Button Down Shirts Untucked Shirts for Men Regular Fit Dress Shirt,28.99,28.99,4.2,118.0,100+,2024-11-07 13:27:59,https://www.amazon.com/COOFANDY-Sleeve-Button-Untucked-Wedding/dp/B0D4TPKXGP/ref=sr_1_64
shirts,"Gildan Unisex Adult Ultra Cotton Long Sleeve T-Shirt, Style G2400, Multipack",12.09,12.09,4.5,144763.0,300+,2024-11-07 13:27:59,https://www.amazon.com/Gildan-T-shirt-G2400-Multipack-X-Large/dp/B09S6V69YB/ref=sr_1_65
shirts,Under Armour Men's Tech 2.0 Short-Sleeve T-Shirt,19.52,19.52,4.5,92893.0,400+,2024-11-07 13:27:59,https://www.amazon.com/Under-Armour-Sleeve-T-Shirt-Academy/dp/B07811Z8ZV/ref=sr_1_66
shirts,Under Armour Men's Tech Golf Polo,29.58,29.58,4.7,58526.0,300+,2024-11-07 13:27:59,https://www.amazon.com/Under-Armour-Midnight-Graphite-XX-Large/dp/B07CZCTMF6/ref=sr_1_67
shirts,Amazon Essentials Men's Regular-Fit Quick-Dry Golf Polo Shirt,19.0,19.0,4.4,3545.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Regular-fit-Quick-Dry-Shirt-DNU/dp/B096YS8ZWT/ref=sr_1_68
shirts,AEROPOSTALE Men's Polo,10.5,10.5,4.5,280.0,50+,2024-11-07 13:27:59,https://www.amazon.com/AEROPOSTALE-Mens-Polo-Dream-Large/dp/B0D1GTQHHK/ref=sr_1_69
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Denim Shirt,24.7,24.7,4.4,3626.0,200+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07HL3DTLS/ref=sr_1_70
shirts,Dickies Men's Short-Sleeve Work Shirt,,,4.6,26490.0,50+,2024-11-07 13:27:59,https://www.amazon.com/Dickies-Big-Tall-Short-Sleeve-Shirt-5X/dp/B0002ZI6U4/ref=sr_1_71
shirts,Amazon Essentials Men's Slim-Fit Long-Sleeve Poplin Shirt,19.9,19.9,4.4,7917.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Slim-Fit-Long-Sleeve-X-Large/dp/B0775M3FCB/ref=sr_1_72
shirts,Dokotoo Womens Color Block Fashion Short Sleeve Crewneck Knitted Spring Summer Casual Loose T Shirts Tops,19.98,19.98,4.2,1494.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Dokotoo-Colorblock-Crewneck-Sweatshirts-Business/dp/B0CR1FLVWV/ref=sr_1_73
shirts,MEROKEETY Women's Short Sleeve V Neck Ribbed Knit Button T Shirts Henley Solid Color Summer Tops,19.99,19.99,4.3,2900.0,50+,2024-11-07 13:27:59,https://www.amazon.com/MEROKEETY-Womens-Sleeve-Ribbed-Button/dp/B09WDKHNKZ/ref=sr_1_74
shirts,COOFANDY Mens Casual Button Down Shirt Untucked Long Sleeve Stretch Denim Dress Shirt,33.99,33.99,4.4,389.0,,2024-11-07 13:27:59,https://www.amazon.com/COOFANDY-Button-Chambray-Untuckit-3X-Large/dp/B0CCDLP35Y/ref=sr_1_75
shirts,"Hanes Men’s EcoSmart Polo, Short-Sleeve Polo Shirt, 2-Pack",11.75,11.75,4.4,22464.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Hanes-Short-Sleeve-Jersey-Pocket/dp/B00KBZUEZU/ref=sr_1_76
shirts,Amazon Essentials Men's Regular-Fit Long Sleeve Oxford Shirt,19.9,19.9,4.3,7754.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-Oxford/dp/B06XW9S1JL/ref=sr_1_77
shirts,Amazon Essentials Men's Slim-Fit Long-Sleeve Henley Shirt,16.1,16.1,4.3,11441.0,50+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Slim-Fit-Long-Sleeve-XX-Large/dp/B07BJL18SX/ref=sr_1_78
shirts,Amazon Essentials Women's Classic-Fit Long-Sleeve Crewneck T-Shirt (Available in Plus Size),16.1,16.1,4.4,26695.0,200+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Long-Sleeve-T-Shirt-Burgundy/dp/B092MFQ3R2/ref=sr_1_79
shirts,Wrangler Authentics Men's Short Sleeve Classic Woven Shirt,24.86,24.86,4.5,16418.0,50+,2024-11-07 13:27:59,https://www.amazon.com/Wrangler-Authentics-Sleeve-Classic-Chambray/dp/B075JXQGH4/ref=sr_1_80
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Chambray Shirt,20.9,20.9,4.4,2070.0,100+,2024-11-07 13:27:59,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07HKPM8FF/ref=sr_1_81
shirts,Van Heusen Men's Dress Shirt Regular Fit Oxford Solid,14.99,14.99,4.3,13517.0,200+,2024-11-07 13:27:59,https://www.amazon.com/Van-Heusen-Regular-Cayenne-X-Large/dp/B000PHG4NK/ref=sr_1_82
shirts,Dockers Men's Classic Fit Long Sleeve Signature Comfort Flex Shirt (Standard and Big & Tall),,,4.4,6771.0,200+,2024-11-07 13:28:00,https://www.amazon.com/Dockers-Classic-Signature-Standard-Red-Tattersall/dp/B081SL2H1X/ref=sr_1_83
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Henley Shirt (Available in Big & Tall),16.1,16.1,4.4,13719.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-Heather/dp/B07BJL182V/ref=sr_1_84
shirts,"Amazon Essentials Men's T-Shirt Regular-Fit Short-Sleeve Crewneck, Pack of 2",16.5,16.5,4.4,1731.0,,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Short-Sleeve-Crewneck/dp/B09TPHNCBX/ref=sr_1_85
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve T-Shirt,14.2,14.2,4.3,8560.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-Burgundy/dp/B07BJKYP4Y/ref=sr_1_86
shirts,Amazon Essentials Men's Regular-Fit Short-Sleeve Poplin Shirt,17.1,17.1,4.5,21961.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Standard-Short-Sleeve-Regular-Fit/dp/B07XF5D2HL/ref=sr_1_87
shirts,Columbia Men's Bahama II Short Sleeve Shirt,22.49,22.49,4.7,20631.0,50+,2024-11-07 13:28:00,https://www.amazon.com/Columbia-Bahama-Sleeve-XX-Large-Collegiate/dp/B0089OQ4NQ/ref=sr_1_88
shirts,Amazon Essentials Men's Regular-Fit Short-Sleeve Pocket Oxford Shirt,18.3,18.3,4.4,22945.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Short-Sleeve-Pocket/dp/B07F2JYL5N/ref=sr_1_89
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Casual Poplin Shirt,23.7,23.7,4.4,32072.0,200+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-windowpane/dp/B0775ZMRXN/ref=sr_1_90
shirts,Amazon Essentials Men's Slim-Fit Long-Sleeve Oxford Shirt,19.9,19.9,4.4,7839.0,50+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Slim-Fit-Long-Sleeve-X-Large/dp/B07757Y38N/ref=sr_1_91
shirts,Amazon Essentials Men's Slim-Fit Cotton Pique Polo Shirt,13.9,13.9,4.2,13372.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Amazon-Essentials-Slim-Fit-Cotton-Pique/dp/B0775F27TK/ref=sr_1_92
shirts,Hanes Men's Originals Lightweight Tri-Blend Crewneck T-Shirts,7.99,7.99,4.2,1629.0,50+,2024-11-07 13:28:00,https://www.amazon.com/Hanes-Originals-Lightweight-Tri-Blend-Athletic/dp/B0BTTPRBC1/ref=sr_1_93
shirts,Wrangler Men's Riggs Workwear Logger Twill Long Sleeve Workshirt,27.99,27.99,4.5,11476.0,200+,2024-11-07 13:28:00,https://www.amazon.com/RIGGS-WORKWEAR-Wrangler-Antique-2X-Large/dp/B000A38FZE/ref=sr_1_94
shirts,Van Heusen Men's Short Sleeve Dress Shirt Regular Fit Oxford Solid,14.99,14.99,4.3,9866.0,200+,2024-11-07 13:28:00,https://www.amazon.com/Van-Heusen-Sleeve-Oxford-XX-Large/dp/B004OWMY0Y/ref=sr_1_95
shirts,Wrangler Men's Cowboy Cut Firm Finish Long Sleeve Western Snap Solid Work Shirt,29.99,29.99,4.5,11147.0,100+,2024-11-07 13:28:00,https://www.amazon.com/Wrangler-Authentic-Cowboy-Western-Long-Sleeve/dp/B000RF71DW/ref=sr_1_96
shirts,AUTOMET Shirts for Women Summer Spring Tops Short Sleeve Oversized T Shirts Fashion Basic Casual Tee Clothes 2024 Trendy,9.99,9.99,4.4,2064.0,700+,2024-11-07 13:28:05,https://www.amazon.com/AUTOMET-Womens-Sleeve-Crewneck-Underscrub/dp/B09SNTBDKQ/ref=sr_1_97
shirts,ANRABESS Long Sleeve Shirts for Women V Neck Casual Fall Tops Loose Fit Lightweight Sweaters Tunic Fashion 2024 Clothes,16.99,16.99,4.1,289.0,200+,2024-11-07 13:28:05,https://www.amazon.com/ANRABESS-Outfits-Lightweight-Sweaters-Pullover/dp/B0D9NNHDZH/ref=sr_1_98
shirts,COOFANDY Mens Casual Wrinkle Free Shirts Short Sleeve Button Down Summer Stretch Dress Shirt,29.99,29.99,4.1,659.0,100+,2024-11-07 13:28:05,https://www.amazon.com/COOFANDY-Untucked-Shirts-Sleeve-Regular/dp/B0CMV3N11H/ref=sr_1_99
shirts,"Russell Athletic Men's Dri-Power Long Sleeve Tees, Moisture Wicking, Odor Protection, UPF 30+",8.25,8.25,4.5,15515.0,700+,2024-11-07 13:28:05,https://www.amazon.com/Russell-Athletic-Mens-Essential-Sleeve/dp/B071FHF1Q4/ref=sr_1_100
shirts,"Hanes Men's T-Shirts, Men's BeefyT Henley Shirts, Men's Cotton Long Sleeve Shirts",13.95,13.95,4.5,84589.0,600+,2024-11-07 13:28:05,https://www.amazon.com/Hanes-Heavyweight-Henley-Slate-Heather/dp/B07TPPZYFV/ref=sr_1_101
shirts,Amazon Essentials Men's Regular-Fit Quick-Dry Golf Polo Shirt,19.0,19.0,4.4,3545.0,100+,2024-11-07 13:28:05,https://www.amazon.com/Amazon-Essentials-Regular-fit-Quick-Dry-Shirt-DNU/dp/B096YS8ZWT/ref=sr_1_102
shirts,Amazon Essentials Men's Regular-Fit Long-Sleeve Waffle Shirt,19.0,19.0,4.6,2917.0,200+,2024-11-07 13:28:05,https://www.amazon.com/Amazon-Essentials-Standard-Regular-Fit-Long-Sleeve/dp/B07QGKXX4J/ref=sr_1_103
